telemetry_id,driver_id,delivery_id,session_id,timestamp,latitude,longitude,altitude_m,heading_degrees,speed_mph,gps_accuracy_m,hard_brake_event,rapid_acceleration_event,sharp_turn_event,speeding_event,phone_interaction_event,device_type,app_version,battery_pct,network_type,signal_strength_dbm,delivery_status,estimated_arrival_min,distance_to_destination_mi,on_time_flag,weather_condition,temperature_f,traffic_condition,time_of_day_segment,trip_distance_elapsed_mi,idle_time_sec,safety_score,earnings_per_mile
TEL-05684450EBDF,DRV-1010,PR-240828-NECUPL1,SES-77AE9A5C,2025-03-06T22:09:00.000Z,33.030057,-96.655533,125.6,147.2,21.3,13.0,False,False,False,False,False,ios,4.2.0,79,LTE,-63,en_route_to_customer,0.2,0.057,True,clear,54.4,moderate,late_night,1.983,0,100,3.28
TEL-C35F5ABF28B1,DRV-1004,PR-240816-UEJC5ZX,SES-A2C1D339,2025-03-03T13:05:00.000Z,32.955338,-96.758872,166.5,271.2,33.5,3.0,False,True,False,False,False,android,4.1.2,92,5G,-93,en_route_to_restaurant,1.7,0.93,True,fog,96.2,light,lunch,0.279,0,89,2.88
TEL-3CFCE276AD0D,DRV-1008,PR-240608-KF0Y7VC,SES-E20FA648,2025-03-05T12:23:30.000Z,32.947875,-96.588695,166.8,311.2,23.6,15.4,False,False,True,False,False,android,4.2.0,93,3G,-77,en_route_to_customer,11.6,4.577,True,rain,63.9,moderate,lunch,0.811,0,92,3.7
TEL-857B75884A47,DRV-1000,PR-240713-JMH94E3,SES-9EEFD5D1,2025-03-08T00:10:30.000Z,33.016856,-96.626604,135.7,214.6,23.9,17.6,False,False,False,False,False,ios,4.1.2,63,LTE,-77,en_route_to_customer,1.7,0.673,True,fog,67.5,light,late_night,1.832,0,100,1.45
TEL-D8DF8C49F18D,DRV-1007,PR-240728-OF22J44,SES-5A4960FE,2025-03-03T05:19:30.000Z,32.940942,-96.574622,162.0,164.5,21.1,5.3,False,False,False,False,False,ios,4.2.0,53,LTE,-61,en_route_to_customer,1.7,0.606,True,clear,96.9,heavy,breakfast,1.435,0,97,2.6
TEL-03E2A4979158,DRV-1004,PR-240705-S8CP6FJ,SES-F2B56F83,2025-03-03T04:20:00.000Z,32.993,-96.616687,135.0,189.1,14.6,17.8,True,False,False,False,False,android,4.1.2,40,5G,-95,en_route_to_restaurant,0.2,0.05,True,fog,74.1,heavy,late_night,0.122,0,88,3.29
TEL-FCB5CB76C39F,DRV-1017,PR-240830-UU30RZ0,SES-C68A0504,2025-03-05T01:01:00.000Z,33.070343,-96.669673,169.8,32.6,15.2,5.3,False,False,False,False,False,android,4.1.2,41,5G,-76,en_route_to_restaurant,7.5,1.911,True,fog,55.1,heavy,late_night,0.127,0,100,2.71
TEL-7345B1A2DB46,DRV-1005,PR-240720-KRRFST3,SES-09F4A4A5,2025-03-07T06:49:00.000Z,33.008543,-96.797571,128.1,53.8,24.8,12.0,False,False,False,False,False,ios,4.1.2,81,LTE,-102,en_route_to_restaurant,0.9,0.37,True,clear,76.5,light,breakfast,0.562,0,99,2.9
TEL-6A28362E1A2A,DRV-1002,PR-240610-Q4VCET3,SES-0C2FDB4B,2025-03-02T21:56:00.000Z,32.802496,-96.787008,144.1,118.9,28.4,4.1,False,True,False,False,False,ios,4.2.0,56,5G,-68,en_route_to_customer,0.1,0.056,True,fog,55.5,light,late_night,2.241,0,91,1.23
TEL-46AA7052656A,DRV-1002,PR-240803-MXP8QZ7,SES-4163283C,2025-03-02T16:43:00.000Z,33.051471,-96.626573,172.1,87.3,33.6,15.1,False,True,False,False,False,ios,4.2.0,58,LTE,-87,en_route_to_customer,0.0,0.014,True,clear,98.8,light,dinner,2.902,0,90,2.79
TEL-B8A3DF343E98,DRV-1004,PR-240825-AO57FHO,SES-D794229A,2025-03-03T02:15:30.000Z,32.965094,-96.644954,132.2,223.5,32.1,7.8,False,False,False,False,False,android,4.1.2,53,LTE,-85,en_route_to_customer,0.4,0.237,True,clear,45.9,light,late_night,2.156,0,98,1.88
TEL-F00243A1FE74,DRV-1000,PR-240804-4TZS362,SES-F117AEBF,2025-03-07T08:14:00.000Z,33.08671,-96.655978,144.8,119.0,28.6,10.5,False,False,False,True,False,ios,4.1.2,76,3G,-103,en_route_to_restaurant,0.2,0.072,True,clear,101.8,light,breakfast,1.508,0,83,3.62
TEL-2630105A5FC3,DRV-1017,PR-240814-SJ18HYI,SES-5869BAF7,2025-03-04T10:54:00.000Z,32.750738,-96.797149,139.2,0.0,0.0,13.4,False,False,False,False,False,android,4.1.2,46,3G,-88,waiting_at_restaurant,0.0,0.0,True,clear,65.5,moderate,breakfast,0.96,41,100,1.3
TEL-D6B1A5AEC7F3,DRV-1015,,SES-60E877C9,2025-03-06T04:29:00.000Z,32.924198,-96.621124,121.5,0.0,0.0,7.2,False,False,False,False,False,android,4.1.2,76,LTE,-90,idle,0.0,0.0,True,clear,63.6,light,late_night,0.0,27,100,3.74
TEL-10395C53DDAB,DRV-1012,PR-240619-VUAGN4T,SES-5C6B6EA7,2025-03-02T18:03:30.000Z,33.008747,-96.618137,122.9,0.7,36.8,7.2,False,False,False,False,False,android,4.2.0,49,LTE,-67,en_route_to_customer,0.1,0.052,True,clear,58.5,light,dinner,1.66,0,99,2.79
TEL-E457AB031BAA,DRV-1016,PR-240815-T3OKRYG,SES-65F3D22A,2025-03-02T04:54:00.000Z,33.044084,-96.672465,147.6,342.4,11.0,7.0,False,False,False,False,False,android,4.2.1,61,5G,-88,en_route_to_customer,6.8,1.24,True,rain,61.7,heavy,late_night,0.654,0,100,2.95
TEL-AF23FBFB3C11,DRV-1012,PR-240720-TI7KDVL,SES-5384B427,2025-03-02T17:05:00.000Z,32.993583,-96.769462,133.0,228.7,12.4,5.8,False,False,False,False,False,android,4.2.0,79,5G,-90,en_route_to_customer,12.2,2.521,True,rain,91.7,heavy,dinner,1.155,0,99,3.52
TEL-DCC71224EA30,DRV-1003,PR-240812-2FR587Z,SES-1DFD2869,2025-03-06T15:06:00.000Z,32.811502,-96.786504,174.7,150.3,11.5,9.4,False,False,False,False,False,ios,4.1.2,93,5G,-85,en_route_to_restaurant,1.0,0.186,True,rain,92.4,moderate,dinner,0.637,0,100,2.54
TEL-670A8615D260,DRV-1005,PR-240720-KRRFST3,SES-09F4A4A5,2025-03-07T06:51:30.000Z,33.011559,-96.791802,140.6,0.0,0.0,9.4,False,False,False,False,False,ios,4.1.2,79,LTE,-71,waiting_at_restaurant,0.0,0.0,True,clear,84.0,light,breakfast,1.229,17,100,1.65
TEL-E907FBACCE90,DRV-1003,PR-240708-XH9L40O,SES-A3C520F9,2025-03-06T04:13:30.000Z,33.036764,-96.646855,121.6,325.5,23.8,15.3,False,False,False,False,False,ios,4.1.2,72,LTE,-81,en_route_to_customer,8.8,3.487,True,clear,66.4,moderate,late_night,0.708,0,100,2.82
TEL-6130C804AB41,DRV-1019,PR-240816-0R5SAVO,SES-0D23E49E,2025-03-05T01:47:30.000Z,32.947045,-96.735806,171.2,0.0,0.0,16.4,False,False,False,False,False,android,4.1.2,87,LTE,-103,waiting_at_restaurant,0.0,0.0,True,clear,72.6,heavy,late_night,0.838,2,100,3.63
TEL-8FA0D7B37115,DRV-1011,PR-240827-HQ2DT25,SES-23720B71,2025-03-04T22:10:00.000Z,33.043914,-96.682093,166.2,182.6,38.7,5.0,False,False,False,False,False,android,4.2.1,44,5G,-74,en_route_to_customer,3.3,2.107,False,fog,99.8,light,late_night,1.733,0,99,1.72
TEL-E916789397BA,DRV-1010,PR-240717-8M6Y3HZ,SES-85A0AB0D,2025-03-07T14:54:30.000Z,32.95026,-96.767978,155.7,0.0,0.0,9.2,False,False,False,False,False,ios,4.2.0,90,LTE,-59,waiting_at_restaurant,0.0,0.0,True,rain,99.4,light,lunch,1.251,43,100,3.13
TEL-127EAEBFD438,DRV-1002,PR-240724-Y8RFQRA,SES-6FEA621D,2025-03-03T01:42:30.000Z,33.071798,-96.605219,163.5,30.6,16.6,15.6,False,False,False,False,True,ios,4.2.0,91,5G,-74,en_route_to_customer,0.6,0.178,True,clear,95.4,moderate,late_night,1.371,0,78,1.47
TEL-72F96E087526,DRV-1017,PR-240626-G5TXAWE,SES-E3F93CF6,2025-03-04T18:01:30.000Z,32.97109,-96.718102,127.6,211.1,24.1,12.0,False,False,False,False,False,android,4.1.2,58,3G,-92,en_route_to_restaurant,2.8,1.143,True,clear,95.7,light,dinner,0.478,0,100,2.8
TEL-2597441A2FD9,DRV-1001,PR-240614-URVMTPR,SES-CEAA188E,2025-03-08T16:03:00.000Z,33.064116,-96.665403,135.8,0.0,0.0,7.3,False,False,False,False,True,android,4.2.0,64,5G,-77,waiting_at_restaurant,0.0,0.0,True,clear,92.0,light,dinner,0.571,19,78,2.66
TEL-872BECC13CB7,DRV-1003,PR-240717-Z7941LN,SES-4AA84D23,2025-03-06T14:37:30.000Z,33.000802,-96.744873,165.6,36.1,27.4,14.0,False,False,False,False,False,ios,4.1.2,53,LTE,-100,en_route_to_customer,0.1,0.031,True,rain,76.4,moderate,lunch,1.95,0,99,1.38
TEL-6E526B4141F9,DRV-1001,PR-250718-ZBTQ3XG,SES-A1D9DD25,2025-03-08T12:32:00.000Z,32.802348,-96.777013,158.3,0.0,0.0,8.9,False,False,False,False,False,android,4.2.0,89,LTE,-101,waiting_at_restaurant,0.0,0.0,False,clear,58.7,light,lunch,1.159,40,100,2.16
TEL-97FBDD37DF80,DRV-1016,PR-240812-UUVPHPS,SES-8AF3D7F8,2025-03-01T17:11:30.000Z,33.03253,-96.697187,127.6,46.6,24.1,15.4,False,False,False,False,False,android,4.2.1,57,5G,-100,en_route_to_restaurant,2.6,1.031,True,fog,57.2,moderate,dinner,0.356,0,100,1.91
TEL-7EFBDDDCBD2A,DRV-1011,PR-240814-WE1P89F,SES-F6E317DD,2025-03-04T22:57:30.000Z,32.967449,-96.788082,158.8,95.1,14.5,3.7,False,False,False,False,False,android,4.2.1,53,5G,-103,en_route_to_restaurant,2.7,0.651,True,rain,84.9,moderate,late_night,0.241,0,97,3.36
TEL-E3055CD762F3,DRV-1003,PR-240614-WF45PEJ,SES-9F39C6F8,2025-03-06T08:19:30.000Z,32.79289,-96.832011,144.7,239.4,20.3,16.1,False,True,False,False,False,ios,4.1.2,77,LTE,-66,en_route_to_customer,0.2,0.055,True,clear,68.9,heavy,breakfast,1.484,0,91,1.33
TEL-F3223C8BAE37,DRV-1019,PR-240610-7VLCAJ2,SES-53F8F709,2025-03-05T01:12:00.000Z,33.001393,-96.789359,120.3,337.3,26.7,13.7,False,False,False,False,False,android,4.1.2,85,5G,-86,en_route_to_restaurant,1.1,0.506,True,clear,50.9,light,late_night,0.744,0,99,1.75
TEL-29ED1357A470,DRV-1001,PR-240609-3UVFDJI,SES-E9558CF8,2025-03-08T03:04:30.000Z,33.005809,-96.752773,124.4,0.0,0.0,8.8,False,False,False,False,False,android,4.2.0,51,wifi,-65,waiting_at_restaurant,0.0,0.0,True,clear,64.8,heavy,late_night,0.889,11,98,2.22
TEL-A62871F981C8,DRV-1019,PR-240824-IW568IO,SES-F38F9945,2025-03-05T04:07:00.000Z,32.99654,-96.640086,134.1,328.6,15.4,4.6,False,False,False,False,False,android,4.1.2,60,wifi,-97,en_route_to_restaurant,0.8,0.21,False,rain,49.0,moderate,late_night,0.458,0,98,1.24
TEL-12D541E95A6A,DRV-1009,PR-240812-5ZQG0JN,SES-B0BC9293,2025-03-04T11:44:00.000Z,32.964818,-96.78067,165.9,179.9,12.2,14.7,False,False,False,False,False,android,4.2.1,35,3G,-65,en_route_to_customer,0.4,0.091,True,clear,78.2,light,lunch,2.199,0,100,2.44
TEL-CB4FED77C1F6,DRV-1003,PR-240830-N82O3E9,SES-887862BA,2025-03-06T05:56:00.000Z,33.049114,-96.641357,150.2,193.1,18.9,9.8,False,False,False,False,False,ios,4.1.2,39,5G,-102,en_route_to_restaurant,1.7,0.536,True,clear,77.1,light,breakfast,0.503,0,98,3.35
TEL-4C1B06C0011F,DRV-1004,PR-240830-9BXAHPA,SES-A205FDFC,2025-03-03T11:07:30.000Z,33.03708,-96.655231,160.0,0.0,0.0,17.5,False,False,False,False,False,android,4.1.2,61,5G,-57,waiting_at_restaurant,0.0,0.0,True,rain,89.5,moderate,lunch,1.022,30,100,1.47
TEL-3015D22DB951,DRV-1018,,SES-C93361C3,2025-03-04T18:53:30.000Z,33.013824,-96.715049,149.0,0.0,0.0,17.7,False,False,False,False,False,android,4.1.2,34,wifi,-101,idle,0.0,0.0,True,clear,97.4,heavy,dinner,0.0,13,97,1.21
TEL-3F5B529A33F6,DRV-1009,PR-240703-C6PW93K,SES-D1C22705,2025-03-04T15:56:00.000Z,33.028478,-96.682393,126.1,220.8,19.6,9.2,False,False,False,False,False,android,4.2.1,86,LTE,-89,en_route_to_customer,0.2,0.05,True,clear,103.2,light,dinner,2.438,0,98,1.43
TEL-24104EDF8651,DRV-1006,PR-240730-J2M8ULX,SES-043CC3AA,2025-03-05T10:04:00.000Z,33.047084,-96.65339,135.8,249.8,36.5,12.0,False,False,False,False,False,ios,4.2.0,48,LTE,-96,en_route_to_customer,2.8,1.696,True,clear,48.4,light,breakfast,1.913,0,99,3.35
TEL-10D0CE346E43,DRV-1019,PR-240806-Q35G73D,SES-A7796157,2025-03-04T16:30:00.000Z,32.928857,-96.650717,136.6,244.8,9.6,15.0,False,False,False,False,False,android,4.1.2,50,LTE,-77,en_route_to_customer,1.2,0.195,True,clear,79.0,moderate,dinner,1.558,0,97,2.99
TEL-45ED56DA4E01,DRV-1001,PR-240629-1ZQNSZA,SES-F9B288A5,2025-03-08T05:06:30.000Z,33.017331,-96.719019,122.6,0.4,14.9,12.0,False,False,False,False,False,android,4.2.0,86,LTE,-69,en_route_to_customer,0.1,0.034,True,clear,59.9,moderate,breakfast,2.053,0,100,2.36
TEL-B84E6339830E,DRV-1013,PR-240803-9LD22FE,SES-5574B56F,2025-03-09T14:49:30.000Z,32.9582,-96.57736,143.1,329.1,13.0,15.0,False,False,False,False,False,ios,4.2.1,80,LTE,-89,en_route_to_restaurant,0.1,0.012,True,clear,60.4,heavy,lunch,0.628,0,100,2.07
TEL-A7193AD64476,DRV-1000,PR-240626-KWFU82X,SES-74B7AB7D,2025-03-07T19:17:30.000Z,33.067222,-96.650124,163.7,13.9,10.4,11.8,False,False,False,False,False,ios,4.1.2,57,offline,-77,en_route_to_customer,13.8,2.384,True,clear,89.4,moderate,dinner,1.855,0,100,2.61
TEL-8ADA414A8D4D,DRV-1001,PR-240610-7YGOKGE,SES-027919B0,2025-03-08T10:55:30.000Z,32.94632,-96.6313,145.1,251.6,11.6,17.5,False,False,False,False,False,android,4.2.0,92,LTE,-95,en_route_to_customer,1.3,0.251,True,fog,86.4,moderate,breakfast,1.742,0,100,2.88
TEL-E7BCF7DFBD9B,DRV-1007,PR-240717-M5LVO4Y,SES-5A6F53AE,2025-03-02T21:34:00.000Z,32.983079,-96.576384,126.1,0.0,0.0,13.8,False,False,False,False,False,ios,4.2.0,51,5G,-94,delivered,0.0,0.0,True,clear,84.0,moderate,late_night,1.641,0,100,1.67
TEL-CCE9FE157B0E,DRV-1010,PR-240601-QFB30JG,SES-51937B65,2025-03-06T21:32:00.000Z,33.091131,-96.684391,169.8,280.6,31.6,6.3,False,False,False,False,False,ios,4.2.0,44,LTE,-104,en_route_to_customer,0.1,0.043,True,rain,59.7,light,late_night,3.283,0,98,1.58
TEL-2F87671D13C2,DRV-1012,PR-240610-9LN0CU8,SES-E31DCFB4,2025-03-02T22:36:00.000Z,33.092736,-96.618601,152.8,131.5,30.4,3.8,False,True,False,False,False,android,4.2.0,72,LTE,-70,en_route_to_restaurant,0.3,0.134,True,clear,86.4,light,late_night,0.616,0,90,1.63
TEL-433468B1B80F,DRV-1006,PR-240817-5W2XCC5,SES-480E243E,2025-03-05T06:42:30.000Z,32.778318,-96.812755,120.9,0.0,0.0,2.6,False,False,False,False,False,ios,4.2.0,77,5G,-86,waiting_at_restaurant,0.0,0.0,False,clear,72.4,heavy,breakfast,0.845,18,100,1.93
TEL-60B4338FA38A,DRV-1004,PR-240806-78LZLH7,SES-CFC9249B,2025-03-03T06:11:30.000Z,32.777655,-96.83595,148.3,345.2,12.4,5.5,False,False,False,False,False,android,4.1.2,45,5G,-68,en_route_to_customer,5.1,1.044,False,rain,47.4,heavy,breakfast,0.93,0,98,1.73
TEL-9C84696B2FF9,DRV-1001,PR-240608-WUU0NWL,SES-80E20236,2025-03-08T04:31:30.000Z,32.926812,-96.584007,133.3,114.5,35.6,8.9,False,False,False,False,False,android,4.2.0,76,LTE,-63,en_route_to_customer,0.5,0.291,True,clear,81.5,light,late_night,1.983,0,100,2.0
TEL-3F5A11C215FA,DRV-1011,PR-240814-WE1P89F,SES-F6E317DD,2025-03-04T23:04:30.000Z,32.968579,-96.726591,127.9,110.9,12.5,8.5,False,False,False,False,False,android,4.2.1,50,5G,-69,en_route_to_customer,0.1,0.029,True,rain,78.1,moderate,late_night,1.868,0,98,2.68
TEL-2507A05A6CBA,DRV-1009,PR-240619-RSL6APY,SES-A1336A30,2025-03-04T14:23:00.000Z,32.975081,-96.758969,143.6,259.6,25.0,16.7,False,False,False,False,False,android,4.2.1,90,LTE,-75,en_route_to_restaurant,2.0,0.837,True,rain,50.5,light,lunch,0.208,0,100,2.93
TEL-4CFB00C32D3E,DRV-1010,PR-240813-U74O79T,SES-4B534F10,2025-03-07T13:05:00.000Z,33.023452,-96.733299,153.8,7.9,21.2,5.4,False,False,False,False,False,ios,4.2.0,44,5G,-59,en_route_to_customer,0.1,0.044,True,clear,56.4,heavy,lunch,1.432,0,100,1.73
TEL-3961B25EEC0A,DRV-1007,PR-240720-RSEDYC8,SES-C64E4E73,2025-03-03T02:55:00.000Z,32.789206,-96.819242,133.2,3.4,18.0,11.8,False,False,False,False,False,ios,4.2.0,96,5G,-71,en_route_to_restaurant,0.2,0.049,True,clear,94.8,heavy,late_night,0.407,0,99,2.69
TEL-0F217D416835,DRV-1001,PR-240801-50GZ1A3,SES-F3D829EB,2025-03-08T18:42:00.000Z,33.007137,-96.66278,142.9,202.3,12.7,7.5,False,False,False,False,False,android,4.2.0,83,5G,-75,en_route_to_customer,0.3,0.063,True,rain,48.8,light,dinner,1.347,0,100,1.48
TEL-0786225E6E24,DRV-1008,PR-250728-YCMXS36,SES-026F25D7,2025-03-05T18:48:30.000Z,33.087096,-96.632023,156.5,0.0,0.0,16.4,False,False,False,False,True,android,4.2.0,39,LTE,-59,waiting_at_restaurant,0.0,0.0,False,clear,99.2,light,dinner,0.67,4,72,3.8
TEL-E658D8EEACBA,DRV-1001,PR-240726-5M0IWBN,SES-799AB4EB,2025-03-08T21:19:00.000Z,32.99232,-96.609166,124.7,162.7,31.6,14.7,True,True,False,False,False,android,4.2.0,42,5G,-79,en_route_to_restaurant,0.1,0.037,True,rain,76.4,light,late_night,1.305,0,73,2.76
TEL-F68CC089D0A7,DRV-1015,PR-240627-YANKFCJ,SES-E406C4E8,2025-03-06T08:19:30.000Z,32.981755,-96.778574,173.6,358.9,27.9,8.5,False,False,False,False,False,android,4.1.2,67,5G,-78,en_route_to_restaurant,0.0,0.01,True,clear,48.7,light,breakfast,1.18,0,100,1.61
TEL-7F3DC0BE6B66,DRV-1005,PR-240817-1DP8AT4,SES-8B30FA7C,2025-03-06T17:59:00.000Z,32.95981,-96.607239,123.7,342.4,21.9,3.8,False,False,False,False,False,ios,4.1.2,83,5G,-59,en_route_to_customer,9.3,3.385,True,rain,58.7,moderate,dinner,1.304,0,98,1.32
TEL-1546839DE5A7,DRV-1012,PR-240627-ZFLMZPC,SES-B1D5A00B,2025-03-02T20:56:00.000Z,32.761261,-96.744281,148.9,246.8,13.0,12.1,False,False,False,False,False,android,4.2.0,60,LTE,-68,en_route_to_restaurant,3.9,0.842,True,clear,80.1,moderate,dinner,0.108,0,100,3.74
TEL-5A7B20A5F8ED,DRV-1003,PR-240816-VAIC0NV,SES-A21FEC84,2025-03-06T15:49:30.000Z,32.985066,-96.633719,147.9,16.6,16.1,16.5,False,False,False,False,False,ios,4.1.2,60,LTE,-93,en_route_to_restaurant,0.2,0.05,True,clear,79.9,moderate,dinner,0.826,0,98,1.29
TEL-E3D8E4F7BFBE,DRV-1009,PR-240602-W0YME5W,SES-D036E86C,2025-03-04T09:57:30.000Z,33.046667,-96.677112,174.4,262.9,25.8,6.2,False,False,False,False,False,android,4.2.1,81,wifi,-95,en_route_to_customer,2.2,0.949,True,clear,72.9,light,breakfast,1.711,0,100,1.51
TEL-6CA6AB18BFD0,DRV-1018,PR-240819-ILLBJBX,SES-BDE759AA,2025-03-04T14:45:00.000Z,33.077872,-96.682835,150.5,0.0,0.0,3.3,False,False,False,False,False,android,4.1.2,57,LTE,-68,waiting_at_restaurant,0.0,0.0,True,clear,77.2,light,lunch,1.314,21,99,3.73
TEL-B204781B2090,DRV-1012,PR-240727-XMAPWHQ,SES-B271587B,2025-03-03T08:33:00.000Z,33.002765,-96.630425,141.5,276.4,22.5,12.7,False,False,False,False,False,android,4.2.0,94,LTE,-57,en_route_to_customer,0.0,0.004,True,rain,91.9,moderate,breakfast,1.367,0,100,3.11
TEL-5964C4357B19,DRV-1007,PR-240717-M5LVO4Y,SES-5A6F53AE,2025-03-02T21:32:30.000Z,32.982334,-96.577117,145.9,341.5,15.0,12.5,False,False,False,False,False,ios,4.2.0,51,5G,-85,en_route_to_customer,0.2,0.06,True,clear,64.1,moderate,late_night,1.536,0,99,2.28
TEL-FD96418CFFAE,DRV-1000,PR-240823-WQ1K4UH,SES-E988515B,2025-03-07T22:06:00.000Z,32.739815,-96.812024,155.0,0.0,0.0,5.8,False,False,False,False,False,ios,4.1.2,65,LTE,-90,delivered,0.0,0.0,True,clear,83.0,light,late_night,2.974,0,98,1.81
TEL-1D9E0BBDC16B,DRV-1003,PR-240624-20G5URE,SES-5BF1F1C3,2025-03-05T22:02:00.000Z,32.927111,-96.628459,174.0,0.0,0.0,11.3,False,False,False,False,False,ios,4.1.2,79,3G,-83,waiting_at_restaurant,0.0,0.0,True,rain,56.8,light,late_night,0.658,29,97,1.55
TEL-7C20B2E4614D,DRV-1010,PR-240826-0L895OB,SES-22462883,2025-03-06T18:59:00.000Z,33.05485,-96.648644,134.0,328.8,21.9,5.7,False,False,False,False,False,ios,4.2.0,50,LTE,-89,en_route_to_customer,5.3,1.952,True,clear,52.0,light,dinner,2.111,0,100,1.83
TEL-E17AE8E31DD9,DRV-1000,PR-240713-JWR1G7P,SES-50690228,2025-03-07T06:09:00.000Z,32.983838,-96.78035,120.9,277.6,18.3,16.8,False,False,False,False,False,ios,4.1.2,93,3G,-78,en_route_to_customer,0.2,0.067,True,clear,50.0,moderate,breakfast,2.735,0,100,2.27
TEL-7070CF037C59,DRV-1009,PR-240604-5BJYREC,SES-6A9E05C0,2025-03-05T01:36:30.000Z,33.026672,-96.625344,163.4,282.1,23.4,9.5,False,False,False,False,False,android,4.2.1,67,5G,-99,en_route_to_restaurant,1.6,0.616,True,rain,56.8,moderate,late_night,0.353,0,100,2.04
TEL-9BDA4E1E28D5,DRV-1015,PR-240714-5OPQ8PT,SES-B211B40C,2025-03-06T01:36:30.000Z,32.949488,-96.77063,139.0,70.9,7.8,6.7,False,False,False,False,False,android,4.1.2,60,LTE,-58,en_route_to_customer,16.2,2.1,True,clear,77.5,heavy,late_night,0.87,0,98,3.48
TEL-E36226527FAD,DRV-1015,PR-240618-2060WQK,SES-B4E9986A,2025-03-05T11:05:30.000Z,32.99852,-96.641271,160.3,158.7,17.3,16.5,False,False,False,False,False,android,4.1.2,59,LTE,-83,en_route_to_customer,2.4,0.679,True,clear,57.9,heavy,lunch,0.861,0,100,2.58
TEL-0A7B7BCED0DC,DRV-1017,PR-240707-IC62K7C,SES-42A154A1,2025-03-04T09:20:30.000Z,33.033504,-96.625847,154.6,57.2,38.1,12.0,False,False,False,False,False,android,4.1.2,61,5G,-102,en_route_to_customer,1.4,0.9,True,clear,74.2,light,breakfast,1.499,0,100,3.07
TEL-74EEE3A2FBB1,DRV-1000,PR-240709-4QH8PAR,SES-2D084744,2025-03-07T15:44:30.000Z,32.767988,-96.760782,162.4,0.0,0.0,14.3,False,False,False,False,False,ios,4.1.2,82,LTE,-72,delivered,0.0,0.0,True,clear,79.2,moderate,dinner,2.189,0,100,2.79
TEL-418C277A327B,DRV-1004,,SES-818FE22F,2025-03-02T19:28:00.000Z,32.817382,-96.781542,160.4,0.0,0.0,2.8,False,False,False,False,False,android,4.1.2,58,3G,-63,idle,0.0,0.0,True,clear,79.9,light,dinner,0.0,1,99,3.79
TEL-6569921F5C6C,DRV-1001,PR-240815-BWUOG55,SES-97B6EC58,2025-03-08T06:54:30.000Z,32.937756,-96.654668,138.3,0.0,0.0,7.5,False,False,False,False,False,android,4.2.0,35,5G,-105,delivered,0.0,0.0,True,clear,96.7,light,breakfast,3.151,0,98,3.1
TEL-A3CE40CA1468,DRV-1009,PR-240813-I95OU1T,SES-CDB90C98,2025-03-05T02:15:30.000Z,32.941304,-96.771758,122.4,50.2,34.4,9.6,False,False,False,False,False,android,4.2.1,77,5G,-68,en_route_to_customer,0.1,0.066,True,clear,51.7,light,late_night,2.658,0,98,2.98
TEL-A9E629768A16,DRV-1017,PR-240622-VALTKLM,SES-A6DBE1C3,2025-03-04T08:31:30.000Z,32.969946,-96.633175,150.0,0.0,0.0,5.5,False,False,False,False,False,android,4.1.2,48,LTE,-69,delivered,0.0,0.0,True,clear,98.2,moderate,breakfast,2.962,0,100,2.18
TEL-549F13EC41D6,DRV-1000,PR-240630-7I74N8X,SES-6A4B9F58,2025-03-07T14:16:30.000Z,32.733095,-96.844187,164.7,210.5,27.8,2.9,False,False,False,False,False,ios,4.1.2,86,LTE,-65,en_route_to_customer,0.1,0.03,True,clear,91.6,moderate,lunch,2.073,0,100,2.66
TEL-879845D1A808,DRV-1005,PR-240817-1DP8AT4,SES-8B30FA7C,2025-03-06T17:57:00.000Z,32.930864,-96.594307,129.6,4.0,18.7,8.0,False,False,False,False,False,ios,4.1.2,85,5G,-91,en_route_to_restaurant,0.2,0.052,True,rain,56.7,moderate,dinner,0.762,0,99,2.75
TEL-05829EE3FBB9,DRV-1018,PR-240714-A9KMMHV,SES-80FDBAD9,2025-03-05T07:16:00.000Z,33.023026,-96.759314,162.9,56.7,26.0,11.2,False,False,False,False,False,android,4.1.2,59,offline,-61,en_route_to_restaurant,0.5,0.217,True,clear,93.3,moderate,breakfast,0.55,0,99,1.97
TEL-6221A0754A20,DRV-1005,PR-240712-6206ESQ,SES-1BFA5532,2025-03-07T08:06:00.000Z,32.77006,-96.810904,145.6,180.1,22.9,4.3,False,False,False,False,False,ios,4.1.2,73,offline,-67,en_route_to_customer,5.6,2.136,False,clear,81.9,moderate,breakfast,0.877,0,100,1.34
TEL-270E2C7BF5BB,DRV-1010,,SES-57AF3D17,2025-03-07T06:29:00.000Z,33.011499,-96.748719,158.2,0.0,0.0,9.9,False,False,False,False,False,ios,4.2.0,41,3G,-70,idle,0.0,0.0,True,clear,72.4,heavy,breakfast,0.0,5,100,1.86
TEL-6C693EB6C114,DRV-1001,PR-240815-BWUOG55,SES-97B6EC58,2025-03-08T06:45:00.000Z,32.943021,-96.598412,154.7,62.4,21.7,5.7,False,False,False,False,False,android,4.2.0,44,5G,-97,en_route_to_restaurant,2.5,0.916,True,clear,45.0,light,breakfast,0.181,0,100,2.51
TEL-D07FFBED0D53,DRV-1013,PR-240815-6J9BHBZ,SES-191C122C,2025-03-09T21:50:00.000Z,32.983743,-96.732508,164.6,297.5,15.1,3.2,False,False,False,False,False,ios,4.2.1,93,3G,-64,en_route_to_customer,2.9,0.726,False,clear,90.3,moderate,late_night,0.953,0,100,3.21
